year,plot,column,row,accession,SampleName,DTF,DTH,PtHt,PcleLng,SdLen,TGW,SdWpPlot,SdW_z
2018,663,19,38,Regalona,S1C5_batch1,43,121,95,20,NA,NA,1025.8,0.007808122
2018,698,19,39,CHEN-244,NA,46,NA,125,20,NA,NA,NA,NA
2018,703,19,40,CHEN-385,S8C4_batch2,47,121,155,25,2.0805,3.486,613.2,-0.753086916
2018,738,19,41,D-10091,NA,44,121,105,35,1.795,2.209,181.6,-1.549020745
2018,743,19,42,PI-614885,S1C9_batch1,46,112,140,35,NA,NA,1760.7,1.363071725
2018,778,19,43,PI-614906,NA,41,121,105,30,2.128,3.709,279.6,-1.368294343
2018,783,19,44,PI-614918,NA,51,121,100,25,2.22,4.085,372.9,-1.196235431
2018,818,19,45,CHEN-67,NA,43,121,115,30,NA,NA,223.3,-1.472119817
2018,823,19,46,Ames-22154,NA,44,112,105,30,2.052,3.611,640,-0.703663777
2018,858,19,47,PI-665283,S1H1_batch1,51,112,135,25,1.941,3.068,1785.1,1.408068911
2018,863,19,48,PI-634917,NA,47,112,110,25,1.9645,3.319,1069.8,0.088950588
2018,898,19,49,PI-510543,S1F10_batch1,47,131,105,42,1.878,3.016,570.2,-0.832385235
2018,903,19,50,PI-614888,S50_batch3,40,112,120,38,NA,NA,884.7,-0.252401015
2018,938,19,51,Geno-3,S542_batch3,43,112,100,32,1.8395,2.988,567.8,-0.836811188
2018,943,19,52,Dave-2,S7G9_batch2,43,112,110,32,2.009,3.253,860.9,-0.296291713
2018,978,19,53,D-12087,S1D8_batch1,61,131,160,46,1.977,3.107,2349.8,2.449458701
2018,983,19,54,CHEN-404,S1A10_batch1,43,131,105,44,1.771,2.478,865.4,-0.287993051
2018,1018,19,55,D-11953,S4A9_batch1,44,121,75,42,1.7635,2.17,440,-1.07249317
2018,1023,19,56,BO-52,S3D4_batch1,47,112,125,31,1.8185,2.331,1490,0.863861142
2018,1058,19,57,D-12182,S4F2_batch1,45,NA,105,50,1.7565,2.316,913.3,-0.199658412
2018,1063,19,58,Regalona,S1C5_batch1,42,121,90,23,NA,NA,733.6,-0.531051621
2018,1098,19,59,D-12164,S8G3_batch2,49,111,150,45,1.8965,2.603,529.3,-0.907810846
2018,1103,19,60,PI-665278,S8C3_batch2,44,131,150,35,1.8255,2.305,1123,0.187059206
2018,1138,19,61,CHEN-265,NA,46,131,110,55,1.716,2.181,840.7,-0.333543481
2018,19,20,5,D-12083,S8G14_batch2,44,112,121,32,2.0695,3.492,770,-0.463924672
2018,22,20,6,PI-584524,S1B9_batch1,47,112,160,35,1.797,2.778,1904.5,1.628260058
2018,59,20,7,D-11943,S2B9_batch1,47,122,118,35,1.96,3.366,1073.4,0.095589517
2018,62,20,8,D-9984,NA,44,112,115,34,1.858,2.99,521.5,-0.922195192
2018,99,20,9,D-12388,S115_batch3,44,122,105,38,1.8055,2.531,339.5,-1.25782994
2018,102,20,10,Regalona,S1C5_batch1,43,122,100,20,NA,NA,1144.4,0.226523951
2018,139,20,11,D-12220,S1H4_batch1,44,112,120,27,1.8325,2.637,709.4,-0.575679978
2018,142,20,12,D-12285,NA,43,112,130,36,1.927,3.088,1208.2,0.344180528
2018,179,20,13,Ames-13735,S1B6_batch1,44,112,120,32,2.043,3.482,379.4,-1.184248476
2018,182,20,14,D-12249,S8D5_batch2,53,NA,145,38,NA,NA,NA,NA
2018,219,20,15,D-12279,S3A5_batch1,44,112,135,22,1.963,3.06,941.9,-0.146915809
2018,222,20,16,Regalona,S1C5_batch1,43,112,100,21,NA,NA,931.3,-0.166463767
2018,259,20,17,D-12170,NA,44,NA,120,43,1.7325,2.302,778.3,-0.448618252
2018,262,20,18,D-12305,S6B2_batch2,48,127,110,36,1.993,3.361,233,-1.454231591
2018,299,20,19,PI-614908,NA,42,112,110,31,2.0005,3.282,1378.8,0.658792
2018,302,20,20,D-12225,NA,53,122,120,36,1.771,2.314,706.2,-0.581581248
2018,339,20,21,D-12253,S4C7_batch1,56,122,155,47.5,2.002,3.014,1509.1,0.899084349
2018,342,20,22,Regalona,S1C5_batch1,44,112,110,23,NA,NA,885.8,-0.250372453
2018,379,20,23,CHEN-167,NA,47,112,135,25,NA,NA,978.8,-0.078866786
2018,382,20,24,CHEN-185,NA,47,122,100,32,1.9235,2.89,690.9,-0.609796697
2018,419,20,25,CHEN-206,NA,47,122,140,32,2.0455,3.212,1411.2,0.718542361
2018,422,20,26,D-12239,NA,48,122,120,30,1.994,3.524,1270,0.45814881
2018,459,20,27,CHEN-205,S2B5_batch1,45,112,120,27,1.931,3.004,448.9,-1.056080262
2018,462,20,28,PI-614885,S1C9_batch1,45,112,120,25,NA,NA,1242.2,0.406881524
2018,499,20,29,D-12406,S7C13_batch2,48,122,120,30,1.845,2.726,689.2,-0.612931746
2018,502,20,30,CHEN-231,NA,44,112,120,20,1.943,3.202,692,-0.607768135
2018,539,20,31,PI-614888,S50_batch3,44,112,100,28,NA,NA,468.2,-1.020488225
2018,542,20,32,CHEN-349,S1A2_batch1,47,122,110,27,1.8445,2.487,1055.5,0.062579286
2018,579,20,33,PI-433232,S2F9_batch2,49,112,140,35,1.8725,2.463,942.2,-0.146362565
2018,582,20,34,Ames-13725,S3A4_batch1,47,NA,120,30,1.8335,2.75,485.9,-0.987846824
2018,619,20,35,D-12306,S5D5_batch2,44,122,105,30,1.7805,2.515,1875,1.573857723
2018,622,20,36,D-12272,NA,43,122,120,20,2.0705,3.761,489.4,-0.98139231
2018,659,20,37,D-12193,S231_batch3,49,122,120,45,2.1075,3.526,1757.7,1.357539284
2018,662,20,38,D-12212,NA,45,122,127,42.5,1.8235,3.149,958.4,-0.116487384
2018,699,20,39,CHEN-243,NA,43,131,135,40,2.0275,3.454,985.9,-0.065773342
2018,702,20,40,PI-614888,S50_batch3,42,112,100,25,NA,NA,514,-0.936026294
2018,742,20,42,D-12122,S4A4_batch1,49,122,140,40,1.8585,2.785,1550.3,0.975063204
2018,779,20,43,PI-614907,S7H3_batch2,44,122,75,20,2.1,3.644,391.9,-1.161196639
2018,782,20,44,PI-614917,NA,44,NA,NA,NA,NA,NA,NA,NA
2018,819,20,45,Ames-13739,NA,49,112,80,25,1.9935,2.764,57,-1.778801457
2018,822,20,46,Ames-22158,S49_batch3,47,112,120,25,1.966,3.364,990,-0.05821234
2018,859,20,47,PI-614885,S1C9_batch1,45,112,120,35,NA,NA,1278.4,0.473639645
2018,862,20,48,PI-634918,S3E5_batch1,44,112,110,20,1.8535,2.81,604.8,-0.76857775
2018,899,20,49,PI-510542,NA,44,122,115,35,1.8115,2.704,587,-0.801403566
2018,902,20,50,PI-510537,S4A5_batch1,46,131,125,45,1.7035,2.077,731.9,-0.534186671
2018,939,20,51,S-22,S1B4_batch2,44,112,115,38,NA,NA,NA,NA
2018,942,20,52,PI-614885,S1C9_batch1,44,112,120,36,NA,NA,1607,1.079626337
2018,979,20,53,Vikinga,S1E9_batch1,51,112,80,30,1.8965,2.469,204.9,-1.506052121
2018,982,20,54,CHEN-147,KATA1B10RG5,42,131,100,50,1.8145,2.284,1103.6,0.151282755
2018,1019,20,55,D-12431,S3G1_batch1,44,NA,115,43,1.865,2.875,1318.2,0.547036694
2018,1022,20,56,CHEN-89,S3A3_batch1,51,131,150,50,1.841,2.103,384.9,-1.174105667
2018,1059,20,57,CHEN-110,S4G3_batch1,54,131,130,54,1.846,2.155,785.8,-0.43478715
2018,1062,20,58,CHEN-412,S4C3_batch1,51,131,145,46,1.9555,2.847,1362.3,0.628363575
2018,1099,20,59,CHEN-483,NA,61,121,130,25,NA,NA,NA,NA
2018,1102,20,60,D-12068,NA,40,131,95,40,1.662,1.686,607.9,-0.762860895
2018,1139,20,61,D-12245,S6C4_batch2,43,121,105,40,2.097,3.599,557.6,-0.855621487
2018,1142,20,62,CHEN-66,NA,53,131,145,40,2.0455,3.279,1689.3,1.231399632
2018,20,21,5,PI-614888,S50_batch3,43,102,105,37,1.8355,2.577,320.2,-1.293421976
2018,21,21,6,D-12341,NA,44,112,135,44,1.9175,3.134,2316.5,2.388048607
2018,60,21,7,D-11954,NA,44,NA,125,33,1.898,2.902,600.8,-0.775954338
2018,61,21,8,PI-614885,S1C9_batch1,50,112,113,34,NA,NA,1239.1,0.401164669
2018,100,21,9,Ames-13760,S1G10_batch1,47,112,100,32,1.838,2.792,767,-0.469457113
2018,101,21,10,CHEN-460,S7C5_batch2,47,122,110,22,2.0005,2.977,1388,0.675758152
2018,140,21,11,D-12281,S6G3_batch2,44,127,110,34,1.9575,3.014,175,-1.561192115
2018,141,21,12,D-12028,S6H8_batch2,44,122,120,34,1.971,2.92,1391.9,0.682950325
2018,180,21,13,PI-614888,S50_batch3,44,98,110,NA,NA,NA,751.1,-0.498779049
2018,181,21,14,D-12033,S8F12_batch2,53,122,132,26,2.119,3.858,1036.8,0.028093738
2018,220,21,15,D-12420,S1A3_batch1,51,122,130,35,1.8655,2.748,427.3,-1.095913836
2018,221,21,16,D-9985,S4F6_batch1,44,122,140,40,1.968,3.481,1652.5,1.163535024
2018,260,21,17,CHEN-64,S2F3_batch1,44,112,100,22,1.771,2.388,305.8,-1.319977692
2018,261,21,18,Regalona,S1C5_batch1,44,112,85,19,NA,NA,751.8,-0.497488146
2018,300,21,19,CHEN-340,NA,51,122,150,26,2.048,3.363,1379.5,0.660082903
2018,340,21,21,D-12161,S109_batch3,44,127,170,55,1.9765,2.996,499.7,-0.962397596
2018,341,21,22,D-11898,S5H12_batch2,53,127,130,40,1.892,2.81,52.4,-1.787284533
2018,380,21,23,D-12418,NA,44,122,90,32,1.791,2.156,642.9,-0.698315751
2018,381,21,24,PI-614885,S1C9_batch1,47,112,130,30,NA,NA,1256.4,0.433068411
2018,420,21,25,D-12053,NA,56,122,160,37,2.1015,3.212,1072.1,0.093192126
2018,460,21,27,PI-614927,S1B1_batch1,49,122,130,28,1.978,3.197,288.3,-1.352250264
2018,461,21,28,D-12236,NA,56,122,170,30,1.8945,2.777,1777,1.393131321
2018,500,21,29,D-12129,NA,44,122,95,30,1.768,2.068,192.2,-1.529472787
2018,540,21,31,CHEN-249,NA,57,122,125,30,1.926,2.566,939.2,-0.151895005
2018,541,21,32,D-11999,S5E6_batch2,44,122,80,26,1.5855,2.045,457.3,-1.040589427
2018,580,21,33,PI-614888,S50_batch3,43,112,130,30,NA,NA,663.4,-0.660510738
2018,581,21,34,D-12311,S1C7_batch2,44,112,110,30,1.9425,3.179,353.3,-1.232380711
2018,620,21,35,BO-40,S1H6_batch1,44,112,138,30,1.9905,3.698,690.1,-0.611272014
2018,621,21,36,PI-614928,S224_batch3,47,112,160,30,1.845,3.043,1198,0.325370229
2018,660,21,37,CHEN-84,NA,49,112,135,40,2.0625,3.432,928,-0.172549451
2018,661,21,38,D-12117,NA,59,131,165,40,1.9255,2.77,533.4,-0.900249843
2018,700,21,39,CHEN-407,NA,43,122,105,40,1.8575,2.628,727.2,-0.542854162
2018,701,21,40,CHEN-423,NA,51,122,150,35,1.9685,2.774,1314.9,0.540951009
2018,740,21,41,D-12278,NA,49,122,140,50,2.0165,3.242,1432.6,0.758007106
2018,741,21,42,CHEN-426,NA,51,131,175,55,1.972,2.935,578.1,-0.817816474
2018,780,21,43,PI-614911,NA,40,122,85,35,2.186,4.059,108.9,-1.683090229
2018,781,21,44,PI-614915,S4D5_batch1,40,122,103,30,2.097,3.684,507.8,-0.947460006
2018,820,21,45,Regalona,S1C5_batch1,43,112,95,20,NA,NA,1318.5,0.547589938
2018,860,21,47,PI-634925,S2H3_batch1,45,112,125,25,1.903,2.992,952,-0.128289924
2018,861,21,48,PI-634923,NA,45,112,110,20,1.9495,3.42,456.2,-1.042617989
2018,900,21,49,PI-510541,S5E10_batch2,44,131,100,40,1.9665,2.778,316.5,-1.30024532
2018,901,21,50,PI-510540,NA,44,131,155,44,1.957,2.785,554.7,-0.860969513
2018,980,21,53,Regalona,S1C5_batch1,43,112,90,25,NA,NA,705,-0.583794224
2018,981,21,54,D-12401,NA,46,131,95,45,1.75,2.04,512.8,-0.938239271
2018,1020,21,55,D-12361,S3D1_batch1,47,122,130,42,2.09,3.378,2431.6,2.600309923
2018,1021,21,56,D-12181,S3G3_batch1,45,122,130,51,1.799,2.413,515.9,-0.932522415
2018,1060,21,57,PI-614885,S1C9_batch1,46,112,120,29,NA,NA,830.6,-0.352169366
2018,1061,21,58,CHEN-433,S4E3_batch1,51,131,140,55,NA,NA,160.5,-1.587932246
2018,1100,21,59,D-12025,S8A2_batch2,43,112,115,40,1.971,3.043,549.9,-0.869821418
2018,1101,21,60,CHEN-363,S8A3_batch2,44,122,120,50,1.868,2.387,866.8,-0.285411246
2018,1140,21,61,CHEN-262,S8A4_batch2,44,122,90,45,1.707,2.057,1119,0.179682619
2019,1,1,1,D-12244,S8G12_batch2,41,102,113.67,20,1.993,3.499,2777,0.401722995
2019,20,1,2,PI-614885,S1C9_batch1,NA,102,93.33,22,1.8305,2.864,1326,-0.917213267
2019,21,1,3,CHEN-451,S5B1_batch2,43,102,110,50,1.9245,3.382,914.2,-1.291533014
2019,40,1,4,D-12120,S3B3_batch1,43,102,102,28.33333333,1.9585,3.716,3611.8,1.160543113
2019,41,1,5,D-11969,S113_batch3,42,102,105,21.66666667,1.9605,3.931,2950.5,0.559431776
2019,60,1,6,D-12373,S1H12_batch2,43,102,111.67,30,2.0105,3.702,3913.2,1.43451099
2019,61,1,7,Ames-13755,S2E4_batch1,46,102,107,25,2.0245,3.713,1272.9,-0.965480335
2019,80,1,8,Ames-13735,S1B6_batch1,47,102,90,30,1.943,3.576,1948.3,-0.351552319
2019,81,1,9,Ames-13734,S1B3_batch1,45,102,95,15,2.0875,3.984,2028,-0.279106268
2019,100,1,10,CHEN-190,S8D2_batch2,42,102,105,26.66666667,1.9855,3.503,2280.3,-0.049769521
2019,101,1,11,D-12352,NA,44,102,100,20,2.014,3.717,1104.8,-1.118280601
2019,120,1,12,CICA-17,S5G2_batch2,44,102,100,15,2.1245,4.92,1768.2,-0.515260396
2019,121,1,13,D-10139,S108_batch3,43,102,95,15,2.0345,3.721,1216.1,-1.017110645
2019,140,1,14,PI-614885,S1C9_batch1,NA,104,103.33,21.66666667,NA,NA,1603,-0.665424608
2019,141,1,15,D-12285,NA,41,112,112.67,28.66666667,1.9175,3.198,1838,-0.45181329
2019,160,1,16,PI-677096,S887_batch3,42,112,110.67,26.33333333,1.9695,3.181,1593,-0.674514451
2019,161,1,17,PI-665283,S1H1_batch1,46,112,118,35,1.9495,3.431,1837.6,-0.452176884
2019,180,1,18,PI-634920,NA,43,112,114,23,1.889,3.057,3399.6,0.967656639
2019,181,1,19,CHEN-338,NA,43,115,155,45,2.046,4.069,4001,1.514319814
2019,200,1,20,PI-614882,S4D9_batch1,47,115,110,30,2.054,3.727,787.6,-1.40661043
2019,201,1,21,CHEN-121,NA,41,115,96.67,15,1.913,3.387,2204.4,-0.118761432
2019,220,1,22,PI-614888,S50_batch3,NA,115,92,15,NA,NA,1352,-0.893579674
2019,221,1,23,BET-3,S7H9_batch2,41,115,105,25,2.148,3.949,1462.4,-0.793227804
2019,240,1,24,CHEN-144,S4E11_batch1,41,115,110,30,1.8815,3.355,3421.6,0.987654294
2019,241,1,25,Ames-13733,S2D9_batch1,41,115,113.33,28.33333333,2.025,3.601,2315.8,-0.017500578
2019,260,1,26,D-12324,S111_batch3,45,115,110,30,1.9405,3.578,3374.8,0.945113827
2019,261,1,27,PI-614885,S1C9_batch1,NA,115,100,26,NA,NA,1680,-0.595432814
2019,280,1,28,CHEN-183,S1G2_batch2,43,115,115,25,2.0095,4.29,3166.7,0.755954188
2019,281,1,29,CHEN-214,NA,43,118,114.67,25,1.988,4.027,3309.2,0.885484455
2019,300,1,30,Regalona,S1C5_batch1,NA,118,105,21.66666667,NA,NA,2355,0.018131608
2019,301,1,31,BET-3-5,NA,43,118,105,30,1.9215,3.58,1165.7,-1.062923455
2019,320,1,32,D-12132,S117_batch3,41,112,100,28.33333333,1.9175,3.352,2887.5,0.502165763
2019,321,1,33,Ames-13732,S3F1_batch1,58,112,148.33,46.66666667,2.194,4.635,1830.4,-0.458721571
2019,340,1,34,PI-614888,S50_batch3,NA,118,97,22.66666667,NA,NA,1589,-0.678150388
2019,341,1,35,PI-614928,S224_batch3,42,118,131.67,26.66666667,2.1705,4.786,3192,0.778951492
2019,361,1,37,D-12075,NA,45,131,112.67,29.33333333,2.229,4.215,2644,0.280828079
2019,380,1,38,CHEN-436,S8C2_batch2,53,125,96.67,31.33333333,1.806,3.15,1076.9,-1.143641263
2019,381,1,39,CHEN-281,NA,41,131,99.33,39.33333333,1.932,3.423,2341.7,0.006042116
2019,400,1,40,D-12345,S1G4_batch1,42,131,140,45,1.976,3.938,2935.2,0.545524316
2019,401,1,41,D-12087,S1D8_batch1,59,131,180,40,1.997,3.452,3976.6,1.492140597
2019,420,1,42,Regalona,S1C5_batch1,41,131,100,28.33333333,NA,NA,1863.4,-0.428725088
2019,421,1,43,D-12170,NA,41,131,115,35,1.909,3.25,3011,0.614425328
2019,440,1,44,CHEN-154,S44_batch3,52,131,112.67,41.66666667,1.893,3.162,1425.4,-0.826860225
2019,441,1,45,CHEN-176,S6C2_batch2,53,131,102.5,40,2.0635,3.949,24,-2.100710864
2019,460,1,46,PI-614888,S50_batch3,NA,131,105,25,NA,NA,1304,-0.937210922
2019,461,1,47,QQ4,NA,43,131,45,20,1.824,2.829,241.4,-1.903097671
2019,481,1,49,Vikinga,S1E9_batch1,41,109,80,20,1.9665,3.334,1341.4,-0.903214908
2019,2,2,1,Ames-22153,S870_batch3,44,102,116.67,36.33333333,2.097,3.531,1213.6,-1.019383106
2019,19,2,2,PI-634924,S1H9_batch1,43,102,105,25,2.052,3.705,1427.9,-0.824587764
2019,39,2,4,D-12120,S3B3_batch1,45,102,152,28,1.927,3.483,4794.2,2.235326184
2019,42,2,5,Regalona,S1C5_batch1,NA,102,115,20,NA,NA,2292,-0.039134405
2019,59,2,6,CHEN-143,S8B4_batch2,44,102,142,25,2.059,4.232,3452.7,1.015923706
2019,62,2,7,PI-433232,S2F9_batch2,43,102,132,35,1.9305,3.033,882.8,-1.320075122
2019,79,2,8,PI-614888,S50_batch3,NA,102,112,25,NA,NA,1196,-1.03538123
2019,82,2,9,Ames-13723,KATRC10,43,102,130,28.33333333,2.0355,3.745,3604,1.153453036
2019,102,2,11,PI-614885,S1C9_batch1,NA,102,110,25,NA,NA,2171,-0.149121509
2019,119,2,12,D-12196,S1F2_batch1,42,102,116.67,33.33333333,1.913,3.459,2996.6,0.601335954
2019,122,2,13,D-12166,S2G8_batch1,43,102,109,28.33333333,2.045,4.059,3095.2,0.690961809
2019,139,2,14,PI-614887,S1H5_batch1,45,104,90,20,1.9065,2.961,1550.2,-0.71341898
2019,142,2,15,D-12279,S3A5_batch1,43,112,108,27,2.0285,3.359,2401.2,0.060126684
2019,159,2,16,Ames-13750,S2D4_batch1,44,112,105,30,2.032,3.718,3351.2,0.923661797
2019,162,2,17,PI-634925,S2H3_batch1,41,112,113,35,1.994,3.508,3147.8,0.738774384
2019,179,2,18,Regalona,S1C5_batch1,NA,112,95,30,NA,NA,2319,-0.014591828
2019,182,2,19,PI-614888,S50_batch3,NA,115,105,25,NA,NA,1457,-0.79813632
2019,199,2,20,PI-614885,S1C9_batch1,NA,115,105,20,NA,NA,1816,-0.471810945
2019,202,2,21,CHEN-114,NA,50,115,114,25,2.1855,4.168,3118.4,0.712050245
2019,219,2,22,ICBA-Q5,S1C1_batch1,41,115,112,25,2.0145,3.457,1830.6,-0.458539774
2019,222,2,23,PI-614922,S2D2_batch2,41,115,110,25,1.9415,3.798,3935.3,1.454599544
2019,239,2,24,BO-60,S3D6_batch1,42,115,100,25,1.9715,3.542,2275,-0.054587138
2019,242,2,25,Ames-13730,S1C8_batch1,43,115,130,21.66666667,2.075,3.611,2944,0.553523378
2019,259,2,26,D-12067,S5G11_batch2,47,115,115,35,2.109,4.187,2355.7,0.018767897
2019,262,2,27,Kamiri,S4D10_batch1,43,115,120,30,2.074,4.204,2579.7,0.222380387
2019,279,2,28,CHEN-251,S8D4_batch2,43,115,116,27,2.0795,4.731,4434.5,1.908364521
2019,282,2,29,CHEN-453,S5H2_batch2,44,118,131.67,25,1.9895,NA,2636.3,0.2738289
2019,299,2,30,BEW-18-1,NA,45,118,90,30,1.8845,3.215,2743,0.370817528
2019,302,2,31,BET-7,NA,44,118,123.33,50,1.876,3.245,532.1,-1.638855926
2019,319,2,32,D-12225,NA,49,112,136.67,38.33333333,2.007,4.058,2311,-0.021863702
2019,322,2,33,PI-614927,S1B1_batch1,41,118,135,30,2.1385,4.975,3134.3,0.726503096
2019,339,2,34,PI-614930,S18_batch3,43,118,95,30,2.005,3.603,14.2,-2.10961891
2019,342,2,35,Real,S2C8_batch1,51,118,85,26.66666667,2.3795,5.311,15.7,-2.108255434
2019,359,2,36,PI-614885,S1C9_batch1,NA,118,115,30,NA,NA,2109,-0.205478537
2019,379,2,38,Regalona,S1C5_batch1,NA,131,103,23,NA,NA,2193,-0.129123853
2019,382,2,39,D-12255,S10_batch3,67,131,175,40,2.016,4.099,3195.4,0.782042039
2019,399,2,40,PI-510540,NA,49,131,160,50,1.8105,2.834,2074.1,-0.23720209
2019,402,2,41,Chucapaca,S2A3_batch1,75,131,145,55,2.055,3.382,176.1,-1.962454347
2019,419,2,42,BO-46-2,S2D1_batch1,45,131,130,40,1.7815,2.894,1871.8,-0.42108962
2019,422,2,43,Regalona,S1C5_batch1,NA,131,91.67,21.66666667,NA,NA,1979,-0.3236465
2019,439,2,44,CHEN-146,NA,NA,131,NA,NA,NA,NA,0,-2.122526488
2019,442,2,45,CHEN-197,S4H6_batch1,41,131,131.67,46.66666667,2.1005,3.641,1789.2,-0.496171725
2019,459,2,46,Ingapirca,S748_batch3,59,131,133.33,45,1.7595,2.714,416.1,-1.744298108
2019,479,2,48,Salcedo-Inia,S754_batch3,63,131,NA,NA,NA,NA,0,-2.122526488
2019,482,2,49,Titicaca,S4B6_batch1,41,109,90,25,1.991,3.532,1159.4,-1.068650056
2019,3,3,1,BO-16,S1A9_batch1,42,102,88,28.66666667,1.969,3.427,2324,-0.010046906
2019,18,3,2,CHEN-303,NA,40,102,90,20,1.903,3.758,1354.5,-0.891307213
2019,23,3,3,D-10005,S2B7_batch1,42,102,109,29,2.108,3.958,3068.1,0.666328333
2019,38,3,4,Brightest-Brilliant-Rainbow,S1G5_batch1,43,102,105,34,2,3.475,1263,-0.97447928
2019,43,3,5,D-11969,S113_batch3,41,102,96.67,23.33333333,1.932,3.521,2961.2,0.569157909
2019,58,3,6,CHEN-261,NA,45,102,128.33,26.66666667,1.858,3.039,3052.2,0.651875483
2019,63,3,7,PI-614885,S1C9_batch1,NA,102,116,35,NA,NA,2079,-0.232748067
2019,78,3,8,Cherry-Vanilla,S3H6_batch1,42,102,120,42,1.889,3.198,3355,0.927115937
2019,83,3,9,Indian-Quinoa,S1E4_batch1,44,102,100,35,2.0925,3.918,2474.7,0.126937032
2019,98,3,10,D-12266,NA,42,102,110,30,1.978,3.504,2665.4,0.300280344
2019,103,3,11,Ames-13731,S2A4_batch1,45,102,95,18,1.9625,3.28,2484.4,0.13575418
2019,118,3,12,Regalona,S1C5_batch1,NA,102,96.67,18.33333333,NA,NA,2209,-0.114580104
2019,123,3,13,D-12074,S3A10_batch1,42,102,120,30,2.088,4.172,3064.1,0.662692396
2019,138,3,14,D-9984,NA,40,104,90,22.5,2.04,3.916,1515.1,-0.74532433
2019,143,3,15,PAL,NA,43,112,102,30,2.048,3.815,2484.4,0.13575418
2019,163,3,17,PI-634918,S3E5_batch1,43,112,102.33,22.66666667,1.9385,3.221,986.4,-1.225904345
2019,178,3,18,Ames-13747,S5D4_batch2,47,112,160.67,28.66666667,2.056,4.33,3374,0.94438664
2019,183,3,19,CHEN-323,S1F2_batch2,42,115,105,15,2.049,3.511,1297.3,-0.943301117
2019,198,3,20,PI-634921,KATA2G7_RA5,44,115,105,25,2.1075,3.952,1773.2,-0.510715475
2019,203,3,21,Regalona,S1C5_batch1,NA,115,73.33,14.66666667,NA,NA,2128,-0.188207835
2019,218,3,22,Ames-13736,S22_batch3,45,115,115,30,1.9705,3.427,3324.4,0.899301017
2019,223,3,23,D-12283,S7A9_batch2,43,115,131.67,28.33333333,2.1115,3.912,3220.5,0.804857545
2019,238,3,24,D-12294,S6H7_batch2,41,115,120,25,1.9365,3.826,3442.8,1.006924762
2019,243,3,25,PI-614923,NA,44,115,115,25,2.13,4.344,3630.6,1.177632019
2019,258,3,26,D-12179,S4E2_batch1,43,115,135,35,2.259,4.479,3377,0.947113593
2019,263,3,27,Ames-13726,S1D11_batch1,45,115,109.33,24,2.1465,4.16,3001.8,0.606062672
2019,278,3,28,NL-6,NA,46,115,115,25,1.995,3.803,2998.8,0.603335719
2019,298,3,30,BEW-12,NA,51,118,96.67,23.33333333,1.903,3.527,1061.1,-1.158003216
2019,303,3,31,Kancolla,S746_batch3,59,118,93.33,26.66666667,1.704,2.189,12.7,-2.110982387
2019,318,3,32,CHEN-367,NA,41,118,120,30,2.0555,4.113,4138,1.638850667
2019,323,3,33,PI-614885,S1C9_batch1,NA,118,120,30,NA,NA,2150,-0.168210179
2019,338,3,34,PI-614932,S7E4_batch2,43,118,109,38,2.1265,4.297,2706,0.337185108
2019,343,3,35,D-12361,S3D1_batch1,45,118,115,30,2.29,5.032,3478.3,1.039193705
2019,358,3,36,CHEN-306,NA,45,118,131.67,28.33333333,2.138,4.623,4127.4,1.629215434
2019,378,3,38,D-11986,S3B8_batch1,59,131,145,33,2.066,3.773,3727.7,1.265894397
2019,383,3,39,PI-614885,S1C9_batch1,NA,131,116.67,30,NA,NA,1451,-0.803590226
2019,398,3,40,PI-510541,S5E10_batch2,50,125,125,40,2.0875,3.925,1060.3,-1.158730403
2019,403,3,41,D-12160,KATA2F9_RC5,42,131,130,40,2.0355,4.026,4144.5,1.644759066
2019,418,3,42,D-12286,S204_batch3,42,131,115,35,1.9935,3.447,1982.5,-0.320465055
2019,423,3,43,D-12084,NA,41,131,108.33,31.66666667,2.096,4.169,3070.1,0.668146302
2019,438,3,44,CHEN-117,S742_batch3,62,131,121,45,1.954,3.629,434.4,-1.727663695
2019,443,3,45,CHEN-244,NA,43,131,85,38.33333333,1.916,3.251,1753.7,-0.528440669
2019,458,3,46,Illpa-INIA,NA,51,131,133.33,53.33333333,2.2005,5.346,1516,-0.744506244
2019,463,3,47,PI-614916,S751_batch3,53,131,100,45,2.0465,3.491,826.3,-1.371432736
2019,478,3,48,Pasankalla,S193_batch3,53,131,105,40,2.1235,4.795,2390.9,0.050764146
2019,483,3,49,Puno,NA,46,125,103.33,25,NA,NA,1309.4,-0.932302407
2019,4,4,1,PI-614888,S50_batch3,NA,102,99,28,NA,NA,1068,-1.151731224
2019,17,4,2,Bouchane-4,S2E5_batch1,40,96,75,35,NA,NA,727.5,-1.461240388
2019,24,4,3,CHEN-5,S1D4_batch1,42,102,82,22,1.646,2.212,1494.3,-0.764231204
2019,37,4,4,Brightest-Brilliant-Rainbow,S1G5_batch1,43,102,99,36.66666667,2.0075,3.633,1351.6,-0.893943268
2019,44,4,5,BO-58,S1A8_batch1,47,102,101,26,1.8775,3.008,2371.3,0.032948053
2019,57,4,6,CHEN-235,NA,40,102,115,30,1.9395,3.434,1643.7,-0.628428945
2019,64,4,7,Indica,S23_batch3,43,102,120,25,2.0545,3.698,1165.8,-1.062832556
2019,77,4,8,D-12057,S222_batch3,44,102,115,35,1.9555,3.917,1780.6,-0.503988991
2019,97,4,10,Ames-13729,S736_batch3,45,102,130,30,1.9975,3.734,3918.8,1.439601302
