sample.id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
S1G2_batch1,0.018495248778661,0.0602000946072205,-0.0730023114639559,-0.0189883265905709,-0.000221825115797668,0.000191387361353807,-0.0476208813806653,0.00360806283350636,-0.000826492761383818,-0.00752882690286787,-0.00730326361665694,-0.0303108806866543,0.00907074334667705,-0.0218839048093996,0.0152857399883999,-0.0237068981288446,-0.033569431309947,-0.00853442932136175,-0.0354274972684836,-0.0695594912928422,-0.000518711637927051,0.0293417137390425,0.00266223916893405,-0.00905871677820067,-0.0161641939475409,-0.0315852656342518,-0.0230127990333024,-0.0412285094515436,-0.014209920226691,0.023411856011647,-0.0320931776469574,-0.0241606436677979
S3B9_batch1,0.0214142324446833,0.0318416021067872,0.0561493262982822,0.129992948644358,0.012477314889586,-0.00127700667398158,-0.0357015553556813,-0.0282236710467191,0.0605507123336366,-0.127405452807365,-0.0493965253310892,0.0256971560433525,-0.00938852087729544,-0.0663966328901858,-0.00356040975845882,0.0328187941092228,-0.0409503579246752,-0.00639919386514494,-0.00379684567557929,-0.0493776224231646,0.067246013124712,-0.0292516919910241,-0.0220233713582912,0.0353403124433092,0.0204182980522267,0.0236572326858647,-0.00816947565930453,-0.000828914482825838,-0.0339056754674611,-0.0436025027212954,-0.00381150623428744,-0.0147623531574251
S3G5_batch1,0.0148859256291695,0.0336626704046016,0.0289449331611512,0.0392813137815027,0.0096035403201121,0.02874576524928,0.00873468359879948,0.00790867715190668,-0.0014524816184542,0.0204841951914075,0.0160617715418472,0.0269511573294681,-0.0535329542872966,0.0157966249437526,-0.0514059860598439,-0.0276670384067479,0.0226328035237868,-0.00605887038923441,-0.0392565443054588,0.0270045203622641,-0.0188937509708945,0.0775385966043644,-0.0675172485523386,0.020473117870614,-0.011174348420647,0.0862005823922924,0.055304143949354,-0.0549716103528545,0.0252025192110366,-0.0262168206136216,0.0426429356383568,-0.00215541591075226
S7G13_batch2,0.0133619243427138,0.0805939769004071,0.0216388761288665,-0.0525902804760129,0.00114920429717772,-0.0109399053714288,0.00166966819223729,-0.00496838194093311,0.00905777226856292,-0.00581169893706669,-0.00696598215438866,0.0270790368652466,-0.0118143527425721,0.0262129243301296,-0.0141859216645245,-0.0251573385694261,-0.00301792157227001,0.0393728578964698,-0.0750059794498349,-0.046198547005822,-0.00927685589108171,0.0650108221072774,-0.0489611799010066,-0.0112732853456521,0.0212665581411599,0.0346912715903992,0.0337278845292097,0.00603165256817433,0.0423366158946701,0.062181927789968,-0.0468719447140541,0.0461224509082314
S6E11_batch2,0.0291326471715082,-0.0219810369197757,0.0301814778701652,0.0233458266386133,0.0026475184712295,-0.00224448038996527,-0.000876237892307242,0.00609705005362611,-0.0179276958895618,0.064065722501035,0.0267477530102703,0.0205353548227007,0.0699231550245674,0.0469465723111579,0.0290613961475238,-0.0305752103449991,0.0356007878207755,-0.0119844091309552,0.00401028900965401,-0.0124894028280592,0.0267977816105285,-0.0270207682603499,-0.0272805272425541,0.063450907266326,-0.0314459883823424,-0.0024132866451176,-0.0186205678262031,-0.0192442428547987,0.0029017264741615,-0.081493913327128,-0.0309126299602189,0.0510449697235972
S2B4_batch2,0.0251371169242121,0.0325839777311565,-0.13710366230424,0.0283382545753423,-0.00212725772242661,0.0193311108154205,-0.0492673831440982,0.00346046006038411,-0.016699468295928,0.0141082462593334,-0.00421867463591753,-0.0810495542297119,0.0261285460816742,0.0322233939282059,0.034824701379901,-0.0476240864725498,0.0260751846264158,-0.00226186575285113,0.0179638137233735,0.013609471065982,-0.0646010845222774,0.0505021291214278,0.0274347088949109,0.0094234291826661,-0.0115027506719741,0.0236652383165002,-0.00457912793241124,0.0122354283556983,0.00374115437074355,-0.03263961065195,0.0881111540461334,0.0038811087392644
S1F7_batch2,0.0213481668568669,0.0198380246972587,0.0252869975815226,-0.0488434658277043,-0.00235813454042991,-0.0128859471351894,-0.0171261472251612,0.000405164816376449,-0.000930431727115214,-0.000817959389697015,-0.00471113233527528,-0.00872487853588169,0.00522615632414936,-0.00125129172455465,0.00611276025479496,0.00605876433098212,-0.00166086757897244,0.0125832343297311,-0.0296360801348602,0.00931770713245635,0.00344827534321598,-0.00190053839816413,-0.00937514415490719,0.00654693407220412,0.00537062421845661,0.00383081018363482,0.00123634618722567,0.00630347821229814,-0.00380056068801558,-0.000260853966050893,-0.0123671140862848,0.00978833346136284
S1A6_batch2,0.018142842370287,0.0554577908601449,-0.0510468076958907,-0.0135306245806605,-0.00335395017186623,0.00118752222891005,-0.0247186955723585,-0.000203347014683531,0.00111998282843851,-0.000632141840969365,0.000159761114404269,0.0162343639118902,0.0213857983127173,-0.00517051845344624,-0.0153186109857635,0.0420910310360581,0.0143077808434479,0.0404128537640685,-0.00420859248209008,-0.0485465782337825,0.0523088122766238,-0.0585101914876502,-0.0305180229987772,0.0203830107390876,-0.0418601547256981,-0.0643800210744623,-0.0236667547864167,-0.0799778247720019,-0.0791859646278305,0.0943137169219469,-0.15411698094249,-0.101104864604798
S569_batch3,-0.0704192110810813,-0.0131959838390237,0.000637739074609952,0.00442075373647053,-0.0273548595289973,0.00319028100109924,-0.00679524553844556,-0.1155252088647,0.0347793203642359,0.0743817203749518,-0.0116291224938411,-0.00157194346500594,-0.0050062986136788,0.00936642075812374,0.00384135216303895,0.0315071849822258,-0.087395943546511,0.0453061813063373,0.0214821676716288,-0.00868302525444726,0.065663621090938,0.0801217648662271,0.179837276179747,-0.0499567603867964,0.0520969475595946,0.0938671205321503,-0.103881051921229,-0.00692747361654613,-0.075385204881041,0.0369483081020745,0.0148956460453679,0.00622878122179955
S7F4_batch2,0.0213272898238436,0.0261279971442257,-0.00757302632138593,-0.013786857131559,-0.000235310054925696,0.122099584898979,0.0515402661806866,0.00177454812146638,0.0024478236167055,-0.0313294938150572,-0.0258515859921507,0.0403325309176186,0.097074710916052,-0.0498200729623917,0.00678717335069748,0.0502696218890873,-0.0175306646161854,0.015523700984653,0.0133112888598415,-0.0514902525603523,0.0977879312935308,-0.0657740375700867,-0.0201842793768999,0.0266465577322455,-0.0338986536625997,0.0271835630326452,-0.0226551582831452,-0.00733692505803091,0.00481988579642306,-0.0262630890570342,-0.0326027123794813,0.00791142258623061
S2H4_batch1,0.0174336875027352,0.045797887735355,-0.0141804247910235,-0.0136847933850089,0.000452437039781775,-0.0174116897688377,0.0536327872012945,-0.00108915397097661,0.00242533665711375,0.0214251702993915,-0.00741765233878255,-0.0513038840736656,0.0372921353266914,-0.0126089500588417,0.0065967417200365,-0.0288381556797685,0.039577514999661,0.0103246907707224,0.0631104096402079,0.0746174234821514,0.0555517386757245,-0.0394113775292756,0.0151551378192793,0.00136749132461673,0.0349872992976938,-0.0302548188164208,0.0537245134546917,-0.00277793754161502,-0.0343892265189629,-0.0508639131572131,0.0356663342387964,-0.0485981528171552
S5C2_batch2,0.0321279761702608,-0.015315152243786,-0.0634892559989708,0.0103193332670936,0.00123052126154703,0.0181361891778706,-0.0136490997149503,0.00180328012629679,-2.2867065746595e-05,-0.00591647691401748,0.0186891239510941,0.0509628052461177,0.018070934705129,-0.1054163595218,0.0115364563792911,-0.0049165030970645,-0.0718905438821959,-0.045659166881705,-0.0439673837036202,0.0323116326334346,-0.0230270955371471,0.00758376586352062,-0.00969549769780101,-0.0131664874746613,-0.0142333281216008,-0.0133821064482361,-0.00187405692358478,-0.0232913043916932,-0.0109346696280692,-0.0535412354167487,-0.0198470783188197,-0.00564204670843631
S4G9_batch1,0.0400383538408485,-0.0498930077779882,0.0138509835158567,-0.0197738687233744,-0.00137573129462807,0.0069654852084378,-0.0145917889899331,-0.000581681522556447,0.00164126662569977,-0.00762363858475881,-0.00248073370308396,0.016106927348991,0.0507995569029776,0.0388244437077855,0.0278595076852776,0.0254073245172755,0.00619256820191005,0.0148184349385846,-0.0230386405064775,-0.00731250119720942,0.0170602267461378,-0.000207761977146256,-0.0198655502656629,-0.0598561631730856,-0.0501033641353689,0.0239979719738821,-0.00261632943556076,0.00710745829082003,0.0396078838211798,-0.0181506459010603,0.0080708450236211,0.0125590216855211
S1F2_batch2,0.0329010387842003,-0.0458562769525519,0.0150246078099219,-0.0219260704700207,-0.00225346777542317,0.0082548616986654,-0.0182818142176993,0.00170290184471902,-0.00088668116370396,-0.00564930267171022,-0.00428938514478714,-0.00603517947555068,0.0225889397299131,0.014853145407651,0.0194680890948138,0.0418269951832341,0.0113830057234439,0.0142564910159682,-0.0358311774436744,0.0169043667578874,0.0100713235320249,-0.000841981853042366,-0.00239200050202738,-0.00107961766875525,-0.00210049755854031,-0.00333552872779949,0.000319508179927335,0.0171341219203601,0.0116540591335076,0.0026972051365115,0.00321993569717584,-0.00100604147911063
S756_batch3,0.0322496689156868,0.0199926481053627,-0.163622920538357,0.0573880529823907,0.00572365520144639,0.0153848714336909,0.0160575297796621,0.00244626052657238,0.0121825329140197,-0.00245067699566123,0.0899671083654625,0.257196893500149,-0.135783832073471,-0.01033848505047,-0.0505604327612529,0.140570628288236,-0.0047867334606734,-0.0306975202817964,0.0640981116709077,0.138141859219247,0.017292233038718,-0.0484108614071379,-0.0222073824198238,0.0106213300974331,0.000740426907769503,-0.0301519480777958,-0.0439183709470372,0.0640870881205797,-0.03357742291009,-0.0719358265006198,0.0211428640656267,0.123633379243943
S1F9_batch1,-0.0760365860518175,-0.0188202157811296,-0.0115523406768616,-0.0222991876207342,0.26778473566877,-0.00163318466767431,-0.00109359689760478,-0.0413838015074827,-0.116930044785406,-0.103618608001155,0.0616656824467769,-0.0135190782780548,0.0334355494105875,0.0388797480445165,-0.0743217224990561,-0.0163189784087123,-0.0347769036029617,-0.044062709960271,-0.0203697336488457,0.0265622692627938,0.00971066898693445,-0.00749043037866941,0.018200005507242,0.0255724845337719,-0.0552753299090263,-0.0346180798589639,0.0627063862113001,0.00420811052255947,0.00774285196205966,0.0225083428498799,0.0129128700104437,-0.0106959993336065
S4E6_batch1,0.0188107871424067,0.0505894829918604,-0.00636298070465811,-0.0259055837115157,-0.000847453865833803,-0.0694068678524421,0.0676625723850863,-0.0103986040332878,0.0143785295148662,-0.00718052211830429,-0.01645934442263,-0.00471397879599718,0.00713902128297574,0.0363161299353441,-0.0260271745634549,0.0103514811282261,0.0093834247628547,-0.00639025532745419,-0.0114397778136058,-0.0431597779929197,0.0298203192753813,0.0189159788806665,-0.00889053392552106,-0.0273655407137448,-0.0205918813500299,-0.0664218464399311,-0.0676554358328907,-0.00991468307999451,-0.0515000036145543,-0.0302869075887377,0.0295967326275204,-0.0501062724486805
S4D4_batch1,0.0273714317874885,0.0177685792583979,-0.149188741981824,0.0431795896223912,-0.0013632836674195,0.0263315862134332,-0.031049684286854,0.00312848245328867,-0.00208295713980872,0.002176096792947,0.0118050694968798,0.0380640791456619,-0.0415219333524224,0.0529162004648909,-0.0316654146673821,0.0554289314266992,0.0338151038043424,0.0255446816074497,0.0314669266903934,-0.0332928962387031,0.0412548568871913,-0.0487244387601311,-0.0105734592643726,-0.00119315577832621,0.00539031360971046,-0.00177966456765716,0.0117914476620889,-0.0289808698057049,-0.0262859565859268,0.0537688579266571,-0.0781494958069628,-0.000717814562272056
S4G1_batch1,0.0291083775734956,-0.0105102900318259,-0.00803398527501483,0.0363485611061563,0.00134680098368753,-0.0491593663205043,0.108034694322007,-0.0108293515535013,0.0281859753837079,-0.0425749583496762,-0.0498752486174429,-0.057736164073891,0.0160092254978991,0.00573135652001329,-0.0235849195553737,-0.00474344907210164,-0.00298572317034099,-0.0132515630649882,0.0251165386596663,-0.0405876169378663,0.046673437370758,-0.0100259565984457,0.00210514194264952,-0.0395160994960195,-0.0157566590917611,-0.00676295794157707,0.0350773363758719,0.00535823888465166,-0.0146035521235135,-0.0389226427926575,0.039393641703765,0.0172454758231237
S2E7_batch1,0.0392787844255277,-0.0497725473763398,0.0116726667120448,-0.0278437162527422,-0.0019606939363462,0.00337597369326767,-0.0100845723332738,0.00559919082597833,-0.00844789289817506,0.00407640770074347,-0.000606325188477531,-0.0360961336197637,-0.0488470645068463,-0.0178023413905125,-0.0202298185435568,-0.0034650284246151,-0.0118392321031765,-0.0374647059365858,0.0548543571360011,0.00281700817705888,0.00866760571858108,-0.00206105667050877,-0.001385048085087,-0.0179808220335065,-0.0121824529423972,0.00723502610772655,-0.0129819696417524,-0.0400117724674274,0.00194040613387112,0.0224564486572424,0.00925290239896451,-0.0175510187325769
S3H5_batch1,-0.0724721317261944,-0.0177107604451899,-0.00635732702913525,-0.00699517485630705,-0.0656103804080553,-0.00322852382228792,-0.0013245830052264,0.0270770185422205,-0.0401047714238854,-0.0346740987124631,-0.0378613552954257,0.0221698749654973,-0.00231078089246476,-0.0119523683385652,-0.0039271630278359,-0.00677151329712501,0.0335109732014663,-0.00442848080249521,-0.00971902630366422,-0.00475731375248667,-0.00459375948889274,0.00553334225600414,0.0172342556260474,-0.012039954040137,0.041790684208618,-0.012558203933655,-0.0168800446473263,-0.00908061358896681,0.00592434652526359,-0.0315775081064171,0.00314285317601688,0.00767530712052221
S1A2_batch1,0.0412517772196196,-0.05489094897073,0.0127230465061783,-0.031739160259728,-0.00208937003925262,0.00450070119190653,-0.0159249672158347,0.00669678930743856,-0.00937893476486804,0.0115884616802053,0.00316263569795621,-0.040338094791875,-0.0765540383133453,-0.0622686308949562,-0.0487857573607461,-0.0210547999903831,-0.0216791082917522,-0.0434198921205193,0.0646644203026465,-0.0609556045413275,0.037568499601162,-0.0082805827109584,-0.00440061737336218,0.0274058292174664,0.0191354088880778,-0.0284134132388284,-0.00117072466412452,0.0452405114680514,0.00145841453730817,0.0436346265987113,0.0169250102487067,0.0302036816296353
S4G4_batch1,0.0248488104395819,0.00454953819396447,0.026757480424439,0.0455068332285447,0.00795471252700399,0.00205535107432726,-0.0163480457512564,-0.00839768630224448,0.0196640023588725,-0.0241306548555576,0.00688896670181516,0.0128180140695223,-0.0620062137853526,0.0596100754564867,-0.00396230074413633,-0.0949811592565318,0.0359688825313095,0.0559101432273933,-0.0449112742021141,0.112790425600311,-0.00470365435194372,0.104773292220922,-0.0270410521497721,-0.134085206353926,0.114978731823244,-0.0416597309696588,0.0642324135014732,0.140414970515937,-0.0551991492951347,0.0923134808319558,-0.00774063876400304,-0.171221759736169
S8H3_batch2,0.0171561471305444,0.0341847846390871,0.0337287013402897,-0.00100649334949548,0.00162798259966907,-0.0174308690190803,-0.0212927268563379,-0.00913498597418789,0.019982961792912,-0.0436046075334933,-0.0147538181005204,-0.0222830602888414,-0.0381912669985821,0.0659648015837421,0.0457148492110548,-2.4821355925251e-05,0.0359683100961245,0.02855974426061,0.00197946490040505,0.0640822313548388,-0.0549370598244945,0.0195865800789467,0.0285766667124915,-0.0984152806689405,0.0406718178901147,-0.107602310014512,-0.0245240983418458,0.0420586908386798,-0.0723661644586277,0.114431766793022,-0.00740805391745881,-0.142649569813862
S3F3_batch1,0.0419486979425529,-0.0511043745134785,0.00868403753883946,-0.0235833415082543,-0.00180548142422045,-0.00171426475481029,0.00316489848840073,0.00211176699152896,-0.00295512701482912,-0.00131681625447933,-0.00777283214284792,-0.0164362142482362,0.0259602314218512,0.00869920483752839,0.00409980181031459,0.0492329575425815,0.00759954868513568,-0.00302562970364429,-0.0233950429652222,0.00728238775610922,0.0094516934483811,0.00488216029984385,-0.00863919421895463,-0.00297095459715043,-9.90789498693322e-05,0.0196911271960997,0.00231811485020998,-0.0109714662175417,0.00322618109759999,-0.0155905067323786,-0.0070741739647857,0.0120406346361016
S4A2_batch1,0.0201581432158112,0.0360873923099471,-0.0509286088470641,-0.0150719961016769,-0.00388006298054334,-0.00967704422168941,-0.0313514745233336,0.00189575133509398,-0.00508331609897713,0.00186816401416359,-0.000381561226513621,-0.0263598737189274,0.0160721515692612,0.0095035854296029,0.0526915900546118,-0.00583986042256824,-0.0123053522875793,-0.0191061504154444,0.0279411189410917,0.0124647930037545,-0.0473656986420241,-0.0693344566789283,0.0498478542592081,-0.0156721739979844,-0.0549733282400119,-0.0371267809121965,-0.0371315293640139,-0.106841289272349,-0.0296630216120824,0.0286177959364653,-0.0462072619964979,-0.0514954731714697
S1C8_batch2,0.03102148437526,0.00625654485139408,-0.125007497002718,0.0373348876853764,0.00251909798259702,-0.04760676445313,0.0983827054193947,-0.00593459864035523,0.0205223980797561,-0.0151203983685298,-0.0363217724739954,-0.0136369611996893,0.0380289933836718,0.0590462772521861,-0.0603599413057437,0.0477480578673708,0.0288678309063281,0.0195302993785324,0.0035790572266634,-0.0764681602957776,0.0849703145181342,-0.0349229708379901,-0.0148720020562944,-0.0294353142969727,-0.00875516916813617,-0.0304152015362521,-0.0143615630166461,-0.0222351854289864,-0.0648211408551676,0.033527137850903,-0.0622631366487858,-0.00269154359422964
S2H9_batch1,0.0212383303760756,0.0365386909510301,0.0310893603773767,-0.0514759791014572,-0.00136237030642855,-0.0132410687974651,-0.0195793353816287,0.00122680599282066,-0.00756707701193427,0.0206801230131186,0.00808496856430846,-0.0321057615683671,-0.0168702964779105,-0.0574530779202364,-0.0313042610263469,-0.00272604700229162,0.00594873571129992,-0.0308124007902721,0.0462414546157029,0.00668253287345051,0.003201655880103,-0.00296849330117047,-0.00985504270436218,0.0036890982416851,0.0137290717855019,0.00592964019320366,0.0251404684462421,0.048283184046251,-0.00778782151068682,0.0329190255961844,-0.00084795406231337,0.0551110199033067
S8A3_batch2,0.0403840875770924,-0.0490883559832097,0.0089116960503252,-0.0260352967127309,-0.00187737325400215,-0.0112070925951533,0.0194986803764103,0.00310608922398467,-0.00746205877452111,0.00899622890397184,0.0145171841311176,-0.0143987889750652,-0.0296946876042311,-0.0530302961743292,-0.000961233388886736,0.00804946487468221,0.00493290207032597,-0.00788651515781868,0.0270337972471506,0.00836578488169654,0.00548733701338831,0.0223715885900409,0.0120250392903451,0.0356600750097332,-0.0257872490134432,0.00580118757088026,-0.0123632215863465,0.0393171744210499,0.0376649703812081,-0.0228343132669479,0.0164184780554333,-0.0775813637200923
S8B2_batch2,-0.0712155408057837,-0.0156835155027869,-0.00294325511374776,-0.00151874993672953,-0.0633459076462616,0.0028428732049759,-0.00737276055851563,-0.0498428461398507,-0.00989973341988038,0.0328379896446332,-0.099021770627871,0.0256275580712599,-0.0143775626212482,0.00460164978341816,-0.0164505144268857,-0.00739877333886606,0.0170992314797574,-0.0376693526339997,-0.0186502360099796,0.0258398646536132,-0.015265121686965,-0.0290157287621443,-0.0292600622476283,0.0227707937079155,-0.0683354300558138,-0.0189523315866215,0.0496652736679505,0.0204294864999224,0.00117652290674998,0.0227690187262549,0.00555607604056536,-0.0169941159017535
S5E7_batch2,0.0318581341227425,-0.0360607334498657,0.0217240433344037,-0.00216323912876644,-0.00247907838457183,0.00581581399297414,-0.0219768776345743,-0.001729267924365,-0.00670562538020997,0.0157287408947264,0.00500044309997596,-0.00708271249595031,0.0490280321077301,-0.00533338878851173,-0.0151435913567604,0.0314397390077833,0.0377549584544128,0.0107454676634943,0.0232478094981217,-0.00623441590419555,-0.0392395396378413,0.0166311195059601,0.0332774318696459,-0.0155031908044637,-0.00359671848587956,-0.0167424479401484,-0.00848495318575316,-0.00590297501016633,-0.00909916047571191,0.00839676904412229,-0.00998599358633466,-0.0329455025150564
S5B5_batch2,0.0250666046016813,0.0117589999285406,0.0102487086081853,-0.0458053865314088,-0.00413523369878956,-0.00901762576024074,-0.0204998179674294,0.00308704614642461,-0.002427912268386,0.0075820344042843,-0.00887453586223027,-0.0171756003829036,-0.0107033965532801,0.0343648762348975,-0.00415474724202044,0.0176909438782158,0.00943483982711568,0.0154813075174139,-0.021078560824808,-0.00200718501161383,-0.00640793626869114,0.00256840078872678,0.0175233462822253,0.0438795802156711,0.0371711387957509,-0.0161957765683038,0.0322356186855888,0.0377381844756357,0.0173583384175607,-0.0194852774604968,0.0327299166235369,-0.0291457206696923
S4A3_batch1,0.0251113636988963,-0.000330860035454839,-0.0670826911484592,0.021059755473108,0.00264784753862886,-0.0218529582774138,0.0655206178615907,-0.00130020199809032,0.0086820008680548,0.00135969464814139,0.0656807335564103,0.167025708477485,-0.109352729720346,-0.0360020734565785,0.00493373400981268,0.0541733987950974,-0.0203830382652273,-0.040975610800257,0.0428942380230607,0.14039410695735,-0.0899455660858702,0.0531379072027774,-0.000729308046158166,-0.00460248636927493,-0.107657334447845,-0.0367817689635657,-0.110399719724877,-0.0588803357565368,0.0568387335960849,-0.000971789300755188,0.0541605450616371,0.149741058599596
S1C10_batch1,0.0400451112579462,-0.0493004992781043,0.00842999963424763,-0.025452929244275,-0.00215015598717537,0.00290502061932137,-0.0117151181810202,0.00315252409913747,-0.00331377873056245,-0.0025217850742554,-0.00146834836688325,-0.0242407061936556,-0.021182578932468,0.004209855607881,0.00384897788615947,-0.00268644791370295,0.00628311178357193,-0.0372974512839536,0.053755317224484,0.0236780379237493,0.000583872801721679,0.00372818099494834,0.0052291242679485,-0.0436707874368414,-0.00595340717218988,0.0173948202409751,-0.00405855719184084,-0.0308895208988379,-0.0015402099144096,0.00627355148618287,0.00466868555411663,-0.0277237215403839
S4C1_batch1,0.0326615851035298,-0.0107719796450308,-0.0620628818816211,0.0121377947718158,0.00185277486124325,-0.0389748090157667,0.0898019689329887,-0.00347821074415536,0.00827083661298255,0.00274691493603647,0.0540167468208407,0.121260647896738,-0.0808581327174036,-0.0379691678501965,0.0147228343796166,0.0205743015841622,-0.0321317664229396,-0.0230354281216981,0.0254102122850446,0.090707288416646,-0.0856363342462106,0.0613779517051475,-0.0165591881180417,0.0133241268770838,-0.117374082174328,-0.0535598136769584,-0.116664051942813,-0.0394333542385926,0.0619086712275889,0.0295887529197457,0.0391256166984791,0.175815489656305
S4G10_batch1,0.0220154746007402,0.0375234604279717,-0.0697379355409415,-0.00198242365873562,-0.000275208597618671,-0.0503598661311736,0.0629117008324814,-0.0072060096803226,0.0203247641343239,-0.0272650189463062,-0.0262943052730914,0.00639654104220864,0.0540252748608002,0.00704906189494494,-0.0322847227099019,0.0671738639101555,-0.0228789348110838,0.0199171179012119,-0.00287816237577489,-0.125017853025823,0.0282621024007809,-0.146067032820977,0.0956225143996485,0.0083287954283286,-0.0252331033886602,-0.0863823646252727,-0.032622416944078,-0.02179381790983,-0.138925831475078,-0.0347668588409505,-0.0345168734395833,-0.0873143465521007
S8C4_batch2,0.0128006422048665,0.0825408465461199,0.00176535620920893,-0.0620552681169824,-0.000182381796865637,-0.0516097182062225,-0.0102678877786063,-0.00571779281319247,0.00793230173785025,-0.00647935803776459,-0.0173068091839188,0.00761598391186383,0.0281726234026229,0.00550630709688858,-0.0200608178804198,-0.0139889067009009,0.00276727341431447,0.0296814690833416,-0.0338481219784512,-0.0548186459501194,0.0595514384224067,0.0561417446541955,-0.0474291277326927,-0.0249375374629799,-0.0660936380202266,-0.0777330318218816,-0.0813617014136289,-0.0143738287304341,-0.0336885303680638,-0.0065362222467485,-0.0116849625135416,-0.0257035869902471
S1A7_batch1,0.0102210572984292,0.0800581497730814,0.0171282321194277,-0.0398318693377489,-0.00158223554293626,-0.0115648735704794,0.00876651558374471,0.000883694552204587,0.0025610656434323,-0.0082910763247483,0.000627680710369349,0.0268037213589286,-0.0420788685004642,0.0348870473856561,-0.0149564201051314,0.0272627462761361,-0.00910004228349054,-0.00393823418735401,-0.0484754000839075,-0.0561098808664661,-0.0457315173186996,0.0453211217446992,-0.0228075162342145,0.0438968858602233,0.00439770573917089,0.0828060821185743,0.0435388423297327,-0.0187304112484311,0.0168189752821079,0.0279761380978458,-0.0502237387618262,0.0445854361913847
S4D2_batch1,0.0168299837124393,0.0701794482902024,-0.0376140514112002,-0.0282810690725162,-0.000151524920807707,-0.0284039352040648,-0.0135165197991081,-0.00209869455209214,0.00366968967024604,0.00858286543115187,0.0076301412273696,0.008270129651892,-0.0187560415881142,0.0520721383366956,-0.0388594502313614,0.028140033302885,0.050311726466011,0.0264827117226649,0.0179327462781028,-0.0300068765907763,0.0474177790544492,0.0412490687533707,-0.0427949476717345,-0.0268098645420203,-0.0300766599737063,-0.0542568435087246,-0.0406267415021113,-0.0217583388120703,-0.0336076222062714,0.0185292581212701,-0.0239454310098607,0.0340003947698936
S3H4_batch1,-0.0399244924323811,-0.00558230406740101,0.00620023755422318,0.0167830521128809,-0.0561127002679174,-0.0340088446982792,0.0176915965998538,0.0742461731002676,-0.10117292411753,-0.0179836802362668,0.00550848421232619,-0.0334380648463042,0.0518741203451639,0.0619201057472585,-0.0343077873322318,0.0574382112887128,-0.136862911430276,0.042866096622161,0.0886818320214685,-0.033118664017341,-0.141570649556293,-0.054358658159159,-0.153158061220313,0.0308022529478461,0.000208131080680832,0.0755593076325877,-0.0492231630219525,0.0232960226859357,-0.0498658155152036,0.021173645196017,0.0418541588031355,-0.0345166398423472
S3D10_batch1,0.00938240780524739,0.091860369891587,0.0381860908451982,-0.0721646777951641,-0.00060671458710066,-0.0448293822493494,-0.022732839491064,-0.00541768932568,0.00554313239901947,-0.00647470373345266,-0.00526330741839576,-0.0032679063846286,0.0229546278068714,-0.0381115017892204,0.0197609797960153,-0.0138231400536147,-0.0109875296464135,-0.0110317560872834,0.0198692791493916,0.0512800101948554,0.000332877704175438,-0.0332183816625096,0.00288085781045161,-0.00117281218299586,0.00162539881330089,0.0351552171873682,0.00508371781747133,-0.0486330041481733,0.00183229252512048,-0.00138069967618336,-0.0108554535212546,0.0133590273742652
S4B5_batch1,0.0119650156680167,0.0972350387748657,0.0316554957144845,-0.0740725030645132,-0.00019442813544966,-0.0477817005505103,-0.0237445112786854,-0.00485255144458696,0.00423228978826033,0.00252624914479665,-0.0024591554202974,0.00820790157022254,0.00574134731565891,0.00205934384999774,-0.0191062599438538,0.00459195707912279,-0.00426109471650482,0.0106369458810331,-0.0308801405896522,-0.0428859938340511,0.0246756277652695,0.0238683085696478,-0.0340654924730742,-0.0147529974171272,-0.0248584809283556,-0.0349948719791632,-0.0294750718797895,-0.00403072596965022,-0.0360276245710135,0.00991272182831402,-0.0466076993358036,-0.0231351958811876
S4E4_batch1,0.0204258479207388,0.0540665861250731,-0.0748773691251726,-0.00219599341060576,-0.0023332612116236,0.00634603404670174,0.0010407739210777,0.0064464184429954,-0.00948764601725887,0.00284399923750158,0.0165590921547632,-0.00169589879939364,-0.0727485327357422,0.07174998768635,0.0225459856179631,0.0569172282354471,0.0137551913324851,0.0237408900968869,0.0138083278401334,-0.0643708650029575,-0.0573954782841944,-0.0285103782484232,0.0363605197663649,0.0250390219282178,-0.070966150494817,0.0262126084505989,-0.00909261622553865,-0.122324452881262,-0.0106971724096147,0.0804258783550821,-0.0984002375882149,-0.0113657051384482
S8H4_batch2,0.0172657955058109,-0.00265384178684689,0.0147835619852641,0.0395475776385817,0.000439565184139145,-0.0165025335960736,0.0146889886186124,-0.00276455648611137,0.0133433965013255,-0.025015051517195,-0.0261824960572612,-0.0286240597629361,-0.0107439457147474,0.0428404476451967,0.0210366720293803,-0.00551689580379858,-0.00735079965998844,-0.0268063748461718,-0.0198151286586356,0.0141606518576467,-0.0217677367876986,-0.00517532043133249,0.0159820846438319,-0.0312733645395393,0.0129668396092827,0.00539093155333094,0.0065549031389333,-0.0294926440942398,0.0121168636694603,0.0419274236942514,0.00293892072444923,0.0142000617488312
